Well.names,Area,Drug
D07,85,20(S
D09,255,20(S
D07,2681,20(S
D09,903,20(S
D07,1000,20(S
D07,602,20(S
D08,162,20(S
D07,235,20(S
D07,316,20(S
D08,600,20(S
D07,161,20(S
D09,248,20(S
D08,479,20(S
D08,1002,20(S
D08,129,20(S
D09,290,20(S
D08,180,20(S
D09,531,20(S
D08,184,20(S
D07,957,20(S
D09,393,20(S
D08,1074,20(S
D07,237,20(S
D09,125,20(S
D08,442,20(S
D09,626,20(S
D07,592,20(S
D07,2908,20(S
D08,245,20(S
D09,480,20(S
D07,437,20(S
D08,229,20(S
D09,236,20(S
D07,378,20(S
D08,1411,20(S
D09,398,20(S
D08,1230,20(S
D07,329,20(S
D08,296,20(S
D09,413,20(S
D07,771,20(S
D09,309,20(S
D09,1168,20(S
D08,617,20(S
D09,257,20(S
D08,524,20(S
D09,568,20(S
D09,358,20(S
D07,194,20(S
D08,810,20(S
D08,614,20(S
D09,228,20(S
D09,336,20(S
D07,206,20(S
D09,262,20(S
D07,421,20(S
D07,252,20(S
D08,2618,20(S
D09,762,20(S
D07,1020,20(S
D07,1368,20(S
D08,677,20(S
D09,231,20(S
D09,447,20(S
D08,89,20(S
D09,75,20(S
D07,76,20(S
D07,339,20(S
D08,105,20(S
D07,516,20(S
D09,709,20(S
D07,230,20(S
D07,301,20(S
D07,523,20(S
D09,281,20(S
D09,122,20(S
D07,238,20(S
D09,635,20(S
D08,533,20(S
D09,359,20(S
D08,646,20(S
D08,269,20(S
D07,232,20(S
D08,92,20(S
D09,486,20(S
D09,486,20(S
D08,85,20(S
D08,808,20(S
D08,1698,20(S
D07,348,20(S
D09,1222,20(S
D08,245,20(S
D08,417,20(S
D07,344,20(S
D09,838,20(S
D08,1968,20(S
D08,188,20(S
D09,99,20(S
D07,313,20(S
D09,330,20(S
D09,302,20(S
D09,223,20(S
D09,382,20(S
D07,258,20(S
D09,1197,20(S
D09,182,20(S
D07,1338,20(S
D07,294,20(S
D07,259,20(S
D07,294,20(S
D07,435,20(S
D07,915,20(S
D07,206,20(S
D08,895,20(S
D07,249,20(S
D08,410,20(S
D07,441,20(S
D09,183,20(S
D08,354,20(S
D07,296,20(S
D07,459,20(S
D08,425,20(S
D09,343,20(S
D07,5320,20(S
D08,78,20(S
D09,651,20(S
D07,513,20(S
D07,441,20(S
D07,544,20(S
D08,251,20(S
D09,1538,20(S
D07,831,20(S
D09,590,20(S
D09,78,20(S
D08,540,20(S
D09,346,20(S
D08,368,20(S
D08,1293,20(S
D09,661,20(S
D08,371,20(S
D09,231,20(S
D07,1006,20(S
D07,557,20(S
D08,197,20(S
D08,378,20(S
D08,511,20(S
D08,320,20(S
D07,820,20(S
D08,607,20(S
D08,247,20(S
D07,174,20(S
D09,117,20(S
D08,138,20(S
D09,313,20(S
D08,89,20(S
D09,565,20(S
D07,403,20(S
D09,559,20(S
D09,507,20(S
D07,275,20(S
D08,1518,20(S
D07,119,20(S
D08,275,20(S
D08,714,20(S
D09,118,20(S
D09,286,20(S
D09,266,20(S
D09,905,20(S
D08,389,20(S
D09,619,20(S
D08,108,20(S
D07,104,20(S
D07,220,20(S
D07,306,20(S
D08,1044,20(S
D07,351,20(S
D09,371,20(S
D07,738,20(S
D07,892,20(S
D07,148,20(S
D09,346,20(S
D08,160,20(S
D09,471,20(S
D09,376,20(S
D09,224,20(S
D07,457,20(S
D07,302,20(S
D08,310,20(S
D07,439,20(S
D08,1385,20(S
D07,123,20(S
D09,611,20(S
D09,544,20(S
D07,409,20(S
D07,433,20(S
D09,180,20(S
D09,274,20(S
D07,516,20(S
D07,321,20(S
D08,276,20(S
D09,300,20(S
D09,274,20(S
D08,511,20(S
D07,488,20(S
D09,704,20(S
D07,152,20(S
D09,158,20(S
D09,198,20(S
D09,635,20(S
D09,237,20(S
D07,203,20(S
D09,399,20(S
D07,229,20(S
D07,578,20(S
D09,2626,20(S
D08,291,20(S
D08,307,20(S
D08,1741,20(S
D08,189,20(S
D07,155,20(S
D07,329,20(S
D07,188,20(S
D08,1018,20(S
D08,511,20(S
D09,359,20(S
D08,156,20(S
D07,132,20(S
D08,142,20(S
D09,159,20(S
D09,193,20(S
D08,59,20(S
D09,302,20(S
D07,85,20(S
D07,69,20(S
D09,231,20(S
D09,129,20(S
D08,2248,20(S
D09,311,20(S
D07,100,20(S
D07,221,20(S
D08,188,20(S
D08,975,20(S
D08,429,20(S
D09,168,20(S
D08,1182,20(S
D09,919,20(S
D07,352,20(S
D07,585,20(S
D09,268,20(S
D08,400,20(S
D08,1540,20(S
D08,365,20(S
D09,346,20(S
D07,147,20(S
D08,395,20(S
D07,403,20(S
D09,302,20(S
D09,489,20(S
D09,113,20(S
D09,237,20(S
D07,130,20(S
D09,236,20(S
D09,205,20(S
D09,357,20(S
D08,353,20(S
D08,125,20(S
D07,514,20(S
D09,227,20(S
D07,1096,20(S
D09,207,20(S
D08,113,20(S
D08,1290,20(S
D09,243,20(S
D08,871,20(S
D07,545,20(S
D08,364,20(S
D07,357,20(S
D07,897,20(S
D07,310,20(S
D07,429,20(S
D09,328,20(S
D08,315,20(S
D09,100,20(S
D08,128,20(S
D08,289,20(S
D09,1858,20(S
D08,65,20(S
D08,627,20(S
D08,362,20(S
D08,306,20(S
D09,843,20(S
D07,168,20(S
D07,796,20(S
D07,553,20(S
D07,204,20(S
D07,189,20(S
D07,768,20(S
D07,729,20(S
D08,97,20(S
D09,479,20(S
D09,252,20(S
D07,103,20(S
D09,125,20(S
D08,588,20(S
D08,649,20(S
D09,259,20(S
D09,669,20(S
D09,328,20(S
D07,143,20(S
D09,375,20(S
D09,4066,20(S
D09,240,20(S
D09,657,20(S
D09,257,20(S
D09,284,20(S
D07,156,20(S
D09,405,20(S
D09,685,20(S
D07,292,20(S
D08,698,20(S
D07,313,20(S
D08,1440,20(S
D09,316,20(S
D09,324,20(S
D07,285,20(S
D07,1738,20(S
D09,214,20(S
D09,8381,20(S
D09,423,20(S
D09,380,20(S
D09,382,20(S
D08,168,20(S
D07,220,20(S
D08,169,20(S
D09,815,20(S
D08,86,20(S
D09,376,20(S
D09,64,20(S
D09,847,20(S
D08,616,20(S
D09,300,20(S
D09,253,20(S
D07,767,20(S
D07,424,20(S
D08,382,20(S
D08,1617,20(S
D09,221,20(S
D08,412,20(S
D09,702,20(S
D07,469,20(S
D09,188,20(S
D09,283,20(S
D08,852,20(S
D08,1043,20(S
D09,361,20(S
D09,260,20(S
D07,646,20(S
D07,79,20(S
D08,412,20(S
D07,270,20(S
D07,495,20(S
D07,238,20(S
D09,549,20(S
D08,218,20(S
D07,410,20(S
D08,763,20(S
D08,814,20(S
D09,105,20(S
D09,172,20(S
D07,113,20(S
D08,587,20(S
D09,151,20(S
D09,458,20(S
D08,1017,20(S
D09,569,20(S
D09,1235,20(S
D08,387,20(S
D09,137,20(S
D08,91,20(S
D07,127,20(S
D07,955,20(S
D09,377,20(S
D09,8617,20(S
D08,323,20(S
D09,268,20(S
D09,420,20(S
D09,1880,20(S
D07,869,20(S
D07,115,20(S
D07,150,20(S
D07,1634,20(S
D08,328,20(S
D09,1113,20(S
D08,1550,20(S
D07,95,20(S
D08,783,20(S
D09,304,20(S
D08,275,20(S
D07,572,20(S
D08,1016,20(S
D07,250,20(S
D08,451,20(S
D07,1541,20(S
D07,203,20(S
D08,178,20(S
D08,326,20(S
D07,690,20(S
D07,285,20(S
D07,2634,20(S
D07,75,20(S
D07,53,20(S
D07,752,20(S
D07,281,20(S
D09,281,20(S
D07,221,20(S
D08,698,20(S
D08,585,20(S
D09,342,20(S
D09,101,20(S
D09,299,20(S
D09,409,20(S
D09,105,20(S
D09,680,20(S
D09,505,20(S
D09,132,20(S
D07,149,20(S
D07,290,20(S
D07,836,20(S
D08,168,20(S
D08,249,20(S
D09,378,20(S
D07,69,20(S
D07,767,20(S
D07,281,20(S
D08,174,20(S
D07,560,20(S
D09,322,20(S
D07,333,20(S
D07,159,20(S
D08,392,20(S
D08,64,20(S
D09,641,20(S
D07,651,20(S
D07,376,20(S
D07,146,20(S
D09,441,20(S
D09,669,20(S
D08,444,20(S
D09,313,20(S
D07,500,20(S
D09,461,20(S
D08,139,20(S
D08,344,20(S
D09,363,20(S
D08,131,20(S
D09,481,20(S
D09,223,20(S
D09,530,20(S
D08,8853,20(S
D09,323,20(S
D09,322,20(S
D07,434,20(S
D08,998,20(S
D08,827,20(S
D08,823,20(S
D09,493,20(S
D08,123,20(S
D07,190,20(S
D08,380,20(S
D08,290,20(S
D08,440,20(S
D08,1401,20(S
D07,424,20(S
D07,1047,20(S
D07,111,20(S
D07,479,20(S
D07,205,20(S
D09,345,20(S
D08,149,20(S
D08,318,20(S
D09,235,20(S
D07,558,20(S
D07,1187,20(S
D07,345,20(S
D07,212,20(S
D07,666,20(S
D08,591,20(S
D07,322,20(S
D09,990,20(S
D09,195,20(S
D08,169,20(S
D08,341,20(S
D08,410,20(S
D07,308,20(S
D09,347,20(S
D07,1146,20(S
D07,313,20(S
D08,171,20(S
D08,494,20(S
D09,273,20(S
D09,279,20(S
D07,279,20(S
D07,514,20(S
D09,82,20(S
D09,228,20(S
D08,315,20(S
D09,325,20(S
D09,148,20(S
D09,455,20(S
D08,295,20(S
D08,850,20(S
D09,241,20(S
D08,292,20(S
D07,299,20(S
D07,539,20(S
D08,111,20(S
D07,167,20(S
D07,149,20(S
D07,239,20(S
D09,152,20(S
D08,1061,20(S
D09,279,20(S
D09,281,20(S
D07,263,20(S
D08,322,20(S
D07,179,20(S
D08,778,20(S
D07,417,20(S
D08,865,20(S
D07,662,20(S
D07,851,20(S
D08,1568,20(S
D09,200,20(S
D08,77,20(S
D07,586,20(S
D08,875,20(S
D09,1636,20(S
D07,221,20(S
D08,405,20(S
D07,461,20(S
D08,366,20(S
D09,120,20(S
D07,280,20(S
D09,2026,20(S
D07,641,20(S
D07,69,20(S
D07,602,20(S
D07,492,20(S
D09,364,20(S
D08,285,20(S
D09,198,20(S
D07,231,20(S
D09,603,20(S
D08,146,20(S
D07,816,20(S
D07,261,20(S
D07,98,20(S
D09,164,20(S
D08,279,20(S
D07,310,20(S
D09,238,20(S
D09,227,20(S
D08,538,20(S
D07,442,20(S
D07,361,20(S
D08,134,20(S
D09,784,20(S
D08,588,20(S
D09,124,20(S
D08,1078,20(S
D09,124,20(S
D09,347,20(S
D08,2663,20(S
D09,107,20(S
D09,173,20(S
D09,339,20(S
D08,1603,20(S
D09,244,20(S
D09,481,20(S
D07,228,20(S
D09,334,20(S
D09,491,20(S
D09,336,20(S
D07,358,20(S
D09,91,20(S
D08,1143,20(S
D07,292,20(S
D07,526,20(S
D07,1133,20(S
D08,622,20(S
D08,112,20(S
D07,361,20(S
D07,1359,20(S
D08,431,20(S
D07,268,20(S
D08,535,20(S
D09,2536,20(S
D09,370,20(S
D08,851,20(S
D08,531,20(S
D07,362,20(S
D09,748,20(S
D07,461,20(S
D08,890,20(S
D08,557,20(S
D09,618,20(S
D09,317,20(S
D07,454,20(S
D08,134,20(S
D09,1989,20(S
D09,129,20(S
D09,410,20(S
D09,1589,20(S
D07,461,20(S
D07,146,20(S
D07,126,20(S
D09,241,20(S
D07,1280,20(S
D09,448,20(S
D09,488,20(S
D09,410,20(S
D08,506,20(S
D07,548,20(S
D07,208,20(S
D09,121,20(S
D09,118,20(S
D08,670,20(S
D09,349,20(S
D09,608,20(S
D07,256,20(S
D07,311,20(S
D08,836,20(S
D08,249,20(S
D09,380,20(S
D08,427,20(S
D08,235,20(S
D09,678,20(S
D08,1648,20(S
D08,420,20(S
D08,172,20(S
D09,225,20(S
D07,623,20(S
D07,210,20(S
D07,739,20(S
D09,213,20(S
D09,273,20(S
D07,484,20(S
D08,340,20(S
D08,146,20(S
D09,992,20(S
D07,1200,20(S
D07,241,20(S
D07,207,20(S
D08,424,20(S
D07,89,20(S
D07,310,20(S
D08,445,20(S
D08,395,20(S
D07,417,20(S
D09,90,20(S
D07,344,20(S
D09,251,20(S
D09,206,20(S
D07,645,20(S
D09,404,20(S
D09,170,20(S
D07,134,20(S
D07,349,20(S
D07,407,20(S
D09,675,20(S
D07,341,20(S
D08,140,20(S
D08,552,20(S
D09,138,20(S
D07,971,20(S
D08,649,20(S
D07,427,20(S
D09,270,20(S
D08,368,20(S
D09,183,20(S
D08,747,20(S
D09,2157,20(S
D07,275,20(S
D09,376,20(S
D09,581,20(S
D07,217,20(S
D09,533,20(S
D09,915,20(S
D09,516,20(S
D09,95,20(S
D08,859,20(S
D09,876,20(S
D09,2938,20(S
D09,932,20(S
D08,232,20(S
D09,335,20(S
D07,1345,20(S
D07,400,20(S
D07,942,20(S
D07,190,20(S
D09,354,20(S
D07,323,20(S
D08,1000,20(S
D08,281,20(S
D09,74,20(S
D07,477,20(S
D07,118,20(S
D07,328,20(S
D07,346,20(S
D09,172,20(S
D07,167,20(S
D09,492,20(S
D07,626,20(S
D09,104,20(S
D08,260,20(S
D08,860,20(S
D09,521,20(S
D07,1510,20(S
D07,675,20(S
D08,178,20(S
D09,176,20(S
D08,123,20(S
D07,709,20(S
D08,448,20(S
D08,390,20(S
D09,354,20(S
D08,162,20(S
D07,1018,20(S
D09,326,20(S
D08,732,20(S
D08,96,20(S
D07,545,20(S
D07,789,20(S
D09,401,20(S
D09,293,20(S
D08,3245,20(S
D07,393,20(S
D07,416,20(S
D07,170,20(S
D07,530,20(S
D09,572,20(S
D07,417,20(S
D08,5731,20(S
D07,538,20(S
D09,180,20(S
D08,714,20(S
D08,83,20(S
D09,308,20(S
D07,214,20(S
D08,1406,20(S
D07,253,20(S
D08,277,20(S
D08,407,20(S
D09,186,20(S
D07,534,20(S
D07,334,20(S
D07,280,20(S
D09,110,20(S
D07,654,20(S
D07,871,20(S
D09,534,20(S
D09,382,20(S
D07,197,20(S
D07,411,20(S
D07,784,20(S
D07,253,20(S
D07,585,20(S
D08,267,20(S
D08,923,20(S
D07,118,20(S
D07,647,20(S
D08,78,20(S
D08,668,20(S
D07,542,20(S
D07,494,20(S
D09,4592,20(S
D08,600,20(S
D08,347,20(S
D09,257,20(S
D08,406,20(S
D07,884,20(S
D08,575,20(S
D09,703,20(S
D09,76,20(S
D07,732,20(S
D09,273,20(S
D08,480,20(S
D07,586,20(S
D07,634,20(S
D08,266,20(S
D09,5499,20(S
D08,969,20(S
D07,382,20(S
D08,409,20(S
D09,347,20(S
D08,331,20(S
D08,94,20(S
D09,415,20(S
D08,182,20(S
D08,452,20(S
D07,397,20(S
D09,707,20(S
D09,571,20(S
D07,564,20(S
D09,454,20(S
D09,151,20(S
D07,172,20(S
D09,577,20(S
D09,558,20(S
D07,274,20(S
D09,628,20(S
D08,465,20(S
D07,1032,20(S
D09,215,20(S
D08,60,20(S
D07,549,20(S
D07,409,20(S
D09,609,20(S
D08,1069,20(S
D07,597,20(S
D07,73,20(S
D07,308,20(S
D09,677,20(S
D09,429,20(S
D07,178,20(S
D08,687,20(S
D08,277,20(S
D07,546,20(S
D09,444,20(S
D09,240,20(S
D09,63,20(S
D07,371,20(S
D09,204,20(S
D09,749,20(S
D08,1088,20(S
D08,811,20(S
D07,459,20(S
D07,250,20(S
D07,192,20(S
D08,973,20(S
D09,460,20(S
D08,1748,20(S
D07,314,20(S
D08,805,20(S
D07,214,20(S
D08,64,20(S
D07,444,20(S
D08,1501,20(S
D07,130,20(S
D08,318,20(S
D07,377,20(S
D07,347,20(S
D07,1161,20(S
D07,172,20(S
D09,438,20(S
D09,123,20(S
D09,259,20(S
D07,430,20(S
D09,252,20(S
D07,549,20(S
D09,331,20(S
D07,762,20(S
D07,651,20(S
D08,587,20(S
D07,185,20(S
D09,1030,20(S
D08,1421,20(S
D09,233,20(S
D07,542,20(S
D08,335,20(S
D07,125,20(S
D09,315,20(S
D09,176,20(S
D08,712,20(S
D08,627,20(S
D07,912,20(S
D09,93,20(S
D09,285,20(S
D09,180,20(S
D09,984,20(S
D08,944,20(S
D09,572,20(S
D08,646,20(S
D08,916,20(S
D09,209,20(S
D08,599,20(S
D09,1062,20(S
D08,592,20(S
D09,472,20(S
D07,663,20(S
D08,257,20(S
D09,227,20(S
D07,706,20(S
D07,474,20(S
D07,275,20(S
D08,294,20(S
D07,894,20(S
D09,447,20(S
D09,189,20(S
D09,101,20(S
D07,365,20(S
D09,293,20(S
D07,114,20(S
D09,343,20(S
D09,229,20(S
D08,663,20(S
D09,67,20(S
D09,147,20(S
D07,962,20(S
D08,349,20(S
D08,216,20(S
D07,60,20(S
D09,163,20(S
D08,575,20(S
D09,561,20(S
D07,129,20(S
D08,297,20(S
D07,189,20(S
D09,388,20(S
D07,691,20(S
D09,672,20(S
D07,424,20(S
D08,171,20(S
D08,146,20(S
D07,610,20(S
D07,290,20(S
D09,403,20(S
D07,365,20(S
D07,63,20(S
D07,919,20(S
D09,148,20(S
D08,755,20(S
D07,116,20(S
D09,188,20(S
D09,537,20(S
D08,909,20(S
D07,214,20(S
D07,1485,20(S
D09,386,20(S
D07,164,20(S
D09,98,20(S
D07,522,20(S
D07,362,20(S
D07,607,20(S
D08,1265,20(S
D07,597,20(S
D09,111,20(S
D08,253,20(S
D09,161,20(S
D09,299,20(S
D07,761,20(S
D07,463,20(S
D08,349,20(S
D08,1171,20(S
D07,1106,20(S
D07,184,20(S
D07,132,20(S
D08,229,20(S
D07,447,20(S
D07,393,20(S
D07,463,20(S
D09,203,20(S
D07,291,20(S
D07,1313,20(S
D07,1260,20(S
D07,309,20(S
D07,674,20(S
D07,270,20(S
D09,378,20(S
D07,870,20(S
D09,2983,20(S
D07,102,20(S
D08,519,20(S
D08,997,20(S
D09,111,20(S
D09,266,20(S
D09,482,20(S
D09,597,20(S
D07,425,20(S
D09,1199,20(S
D08,567,20(S
D09,485,20(S
D07,584,20(S
D09,215,20(S
D08,561,20(S
D07,1749,20(S
D07,97,20(S
D08,529,20(S
D09,749,20(S
D07,195,20(S
D09,215,20(S
D07,248,20(S
D07,373,20(S
D09,806,20(S
D08,99,20(S
D08,203,20(S
D09,2186,20(S
D09,236,20(S
D07,1166,20(S
D07,237,20(S
D07,129,20(S
D07,760,20(S
D08,1070,20(S
D09,941,20(S
D09,571,20(S
D07,288,20(S
D07,1243,20(S
D09,86,20(S
D09,284,20(S
D08,893,20(S
D09,99,20(S
D09,395,20(S
D07,367,20(S
D09,247,20(S
D07,289,20(S
D07,1638,20(S
D08,775,20(S
D09,613,20(S
D08,371,20(S
D09,471,20(S
D09,170,20(S
D07,351,20(S
D07,346,20(S
D09,987,20(S
D09,662,20(S
D09,101,20(S
D08,405,20(S
D09,410,20(S
D09,281,20(S
D08,2771,20(S
D09,2017,20(S
D07,59,20(S
D07,430,20(S
D07,769,20(S
D09,841,20(S
D07,520,20(S
D09,63,20(S
D09,364,20(S
D09,143,20(S
D07,612,20(S
D07,882,20(S
D09,557,20(S
D07,257,20(S
D08,112,20(S
D07,413,20(S
D09,4198,20(S
D08,213,20(S
D08,201,20(S
D08,1936,20(S
D09,269,20(S
D08,187,20(S
D08,351,20(S
D09,397,20(S
D08,1226,20(S
D08,1106,20(S
D07,302,20(S
D07,91,20(S
D08,570,20(S
D09,814,20(S
D09,219,20(S
D07,465,20(S
D09,94,20(S
D09,67,20(S
D08,915,20(S
D09,808,20(S
D09,822,20(S
D09,364,20(S
D07,234,20(S
D08,1131,20(S
D07,438,20(S
D07,498,20(S
D09,234,20(S
D07,95,20(S
D07,238,20(S
D09,311,20(S
D07,112,20(S
D09,480,20(S
D08,159,20(S
D07,512,20(S
D08,692,20(S
D09,996,20(S
D08,500,20(S
D08,272,20(S
D09,243,20(S
D08,881,20(S
D08,461,20(S
D07,288,20(S
D08,258,20(S
D09,507,20(S
D07,250,20(S
D09,159,20(S
D09,465,20(S
D09,249,20(S
D08,351,20(S
D09,213,20(S
D07,358,20(S
D09,150,20(S
D08,511,20(S
D08,628,20(S
D07,2145,20(S
D08,342,20(S
D09,340,20(S
D08,2326,20(S
D08,170,20(S
D08,742,20(S
D09,348,20(S
D09,100,20(S
D08,846,20(S
D09,169,20(S
D08,158,20(S
D07,407,20(S
D07,414,20(S
D09,110,20(S
D08,420,20(S
D09,313,20(S
D07,1224,20(S
D09,118,20(S
D09,727,20(S
D09,491,20(S
D08,80,20(S
D08,2498,20(S
D08,1023,20(S
D08,510,20(S
D07,110,20(S
D09,492,20(S
D07,391,20(S
D08,971,20(S
D09,370,20(S
D09,690,20(S
D09,790,20(S
D08,809,20(S
D09,300,20(S
D07,947,20(S
D09,317,20(S
D09,621,20(S
D07,1021,20(S
D09,671,20(S
D09,388,20(S
D08,2282,20(S
D07,356,20(S
D08,392,20(S
D07,644,20(S
D09,197,20(S
D09,393,20(S
D08,434,20(S
D08,82,20(S
D07,236,20(S
D07,1528,20(S
D08,240,20(S
D07,256,20(S
D09,217,20(S
D09,133,20(S
D08,1374,20(S
D08,449,20(S
D07,197,20(S
D08,656,20(S
D09,250,20(S
D07,224,20(S
D09,285,20(S
D08,231,20(S
D07,124,20(S
D09,361,20(S
D08,443,20(S
D09,1059,20(S
D07,1308,20(S
D09,991,20(S
D08,298,20(S
D07,990,20(S
D09,173,20(S
D09,415,20(S
D08,820,20(S
D09,137,20(S
D08,249,20(S
D08,283,20(S
D09,2279,20(S
D07,547,20(S
D08,570,20(S
D09,273,20(S
D07,548,20(S
D08,202,20(S
D09,231,20(S
D07,72,20(S
D09,561,20(S
D07,154,20(S
D07,218,20(S
D09,313,20(S
D08,270,20(S
D09,195,20(S
D07,605,20(S
D07,729,20(S
D07,720,20(S
D08,533,20(S
D07,278,20(S
D08,134,20(S
D08,742,20(S
D09,89,20(S
D09,131,20(S
D07,335,20(S
D08,810,20(S
D08,1046,20(S
D09,84,20(S
D07,2829,20(S
D08,189,20(S
D07,411,20(S
D08,1824,20(S
D09,360,20(S
D09,755,20(S
D09,283,20(S
D08,834,20(S
D08,123,20(S
D08,267,20(S
D09,72,20(S
D09,299,20(S
D08,449,20(S
D09,146,20(S
D09,184,20(S
D09,140,20(S
D08,1654,20(S
D07,529,20(S
D08,368,20(S
D08,218,20(S
D07,367,20(S
D08,757,20(S
D07,134,20(S
D08,280,20(S
D09,185,20(S
D09,330,20(S
D07,477,20(S
D07,893,20(S
D07,239,20(S
D07,374,20(S
D07,490,20(S
D07,84,20(S
D07,115,20(S
D09,1036,20(S
D07,769,20(S
D08,160,20(S
D09,220,20(S
D09,422,20(S
D09,551,20(S
D07,266,20(S
D09,129,20(S
D09,417,20(S
D09,467,20(S
D09,338,20(S
D08,561,20(S
D09,589,20(S
D09,417,20(S
D08,263,20(S
D09,368,20(S
D07,131,20(S
D09,931,20(S
D09,477,20(S
D07,613,20(S
D08,555,20(S
D08,360,20(S
D09,366,20(S
D09,721,20(S
D07,1007,20(S
D08,514,20(S
D15,931,3-Am
D15,323,3-Am
D13,158,3-Am
D14,238,3-Am
D15,738,3-Am
D14,157,3-Am
D14,280,3-Am
D13,132,3-Am
D15,235,3-Am
D13,358,3-Am
D14,429,3-Am
D13,241,3-Am
D15,1419,3-Am
D14,302,3-Am
D13,189,3-Am
D14,350,3-Am
D14,400,3-Am
D14,1261,3-Am
D13,249,3-Am
D13,192,3-Am
D14,122,3-Am
D13,125,3-Am
D14,378,3-Am
D13,234,3-Am
D15,111,3-Am
D15,492,3-Am
D13,135,3-Am
D15,296,3-Am
D15,437,3-Am
D15,408,3-Am
D14,349,3-Am
D13,151,3-Am
D13,298,3-Am
D13,375,3-Am
D14,816,3-Am
D14,463,3-Am
D14,510,3-Am
D14,392,3-Am
D13,260,3-Am
D14,878,3-Am
D14,286,3-Am
D13,101,3-Am
D13,379,3-Am
D13,298,3-Am
D15,1992,3-Am
D13,121,3-Am
D14,143,3-Am
D14,187,3-Am
D13,191,3-Am
D14,103,3-Am
D14,373,3-Am
D14,119,3-Am
D13,202,3-Am
D15,379,3-Am
D13,222,3-Am
D15,356,3-Am
D15,2384,3-Am
D15,286,3-Am
D14,565,3-Am
D15,352,3-Am
D15,1016,3-Am
D13,276,3-Am
D14,106,3-Am
D13,282,3-Am
D13,188,3-Am
D13,244,3-Am
D13,60,3-Am
D13,279,3-Am
D15,322,3-Am
D13,106,3-Am
D13,77,3-Am
D14,1185,3-Am
D15,306,3-Am
D14,310,3-Am
D14,370,3-Am
D13,249,3-Am
D13,332,3-Am
D13,239,3-Am
D15,612,3-Am
D13,329,3-Am
D13,250,3-Am
D15,696,3-Am
D15,300,3-Am
D15,163,3-Am
D13,241,3-Am
D13,144,3-Am
D15,211,3-Am
D14,417,3-Am
D13,204,3-Am
D13,286,3-Am
D13,173,3-Am
D13,144,3-Am
D13,142,3-Am
D13,92,3-Am
D14,333,3-Am
D15,312,3-Am
D13,151,3-Am
D13,115,3-Am
D14,319,3-Am
D13,408,3-Am
D15,279,3-Am
D13,436,3-Am
D14,256,3-Am
D13,220,3-Am
D13,414,3-Am
D14,233,3-Am
D14,436,3-Am
D14,573,3-Am
D13,240,3-Am
D13,312,3-Am
D15,279,3-Am
D14,466,3-Am
D14,489,3-Am
D14,281,3-Am
D15,466,3-Am
D13,154,3-Am
D13,309,3-Am
D13,312,3-Am
D15,226,3-Am
D15,620,3-Am
D15,456,3-Am
D13,389,3-Am
D14,840,3-Am
D14,593,3-Am
D15,279,3-Am
D15,145,3-Am
D14,2605,3-Am
D13,222,3-Am
D14,286,3-Am
D15,240,3-Am
D15,674,3-Am
D14,241,3-Am
D13,527,3-Am
D15,258,3-Am
D13,207,3-Am
D15,528,3-Am
D13,396,3-Am
D13,140,3-Am
D13,257,3-Am
D13,250,3-Am
D14,613,3-Am
D13,151,3-Am
D13,261,3-Am
D13,378,3-Am
D13,220,3-Am
D13,185,3-Am
D14,1795,3-Am
D15,407,3-Am
D15,930,3-Am
D15,132,3-Am
D13,431,3-Am
D13,149,3-Am
D13,347,3-Am
D13,105,3-Am
D15,179,3-Am
D13,214,3-Am
D13,143,3-Am
D14,463,3-Am
D14,93,3-Am
D15,142,3-Am
D13,330,3-Am
D15,69,3-Am
D14,868,3-Am
D14,261,3-Am
D14,666,3-Am
D15,528,3-Am
D14,455,3-Am
D15,260,3-Am
D15,351,3-Am
D14,782,3-Am
D15,191,3-Am
D14,341,3-Am
D13,255,3-Am
D15,347,3-Am
D13,488,3-Am
D13,538,3-Am
D13,285,3-Am
D13,94,3-Am
D13,284,3-Am
D14,963,3-Am
D15,445,3-Am
D15,163,3-Am
D13,220,3-Am
D14,469,3-Am
D15,323,3-Am
D13,1284,3-Am
D15,230,3-Am
D13,197,3-Am
D13,141,3-Am
D13,190,3-Am
D13,235,3-Am
D13,184,3-Am
D13,285,3-Am
D13,141,3-Am
D15,146,3-Am
D14,364,3-Am
D13,192,3-Am
D15,815,3-Am
D13,331,3-Am
D13,204,3-Am
D13,471,3-Am
D15,277,3-Am
D14,379,3-Am
D13,122,3-Am
D14,968,3-Am
D15,310,3-Am
D15,615,3-Am
D14,227,3-Am
D13,54,3-Am
D13,141,3-Am
D13,336,3-Am
D13,291,3-Am
D13,286,3-Am
D15,245,3-Am
D13,76,3-Am
D15,3984,3-Am
D14,121,3-Am
D13,393,3-Am
D13,299,3-Am
D14,212,3-Am
D15,359,3-Am
D15,222,3-Am
D14,1528,3-Am
D13,147,3-Am
D15,258,3-Am
D15,398,3-Am
D15,99,3-Am
D14,87,3-Am
D14,902,3-Am
D13,212,3-Am
D13,143,3-Am
D13,219,3-Am
D13,117,3-Am
D13,477,3-Am
D14,205,3-Am
D14,263,3-Am
D13,375,3-Am
D13,564,3-Am
D13,390,3-Am
D14,544,3-Am
D13,375,3-Am
D14,233,3-Am
D13,151,3-Am
D13,350,3-Am
D14,474,3-Am
D13,70,3-Am
D13,405,3-Am
D13,358,3-Am
D15,301,3-Am
D13,57,3-Am
